Apparent_Mag,Redshift,FWHM_pixels,Color_g-r,Ellipticity,S/N,Label
16.156499511807034,0.07044861186999155,5.912615421612916,1.135381286369407,0.2971109430398408,31.056637561875984,1
20.03369883921807,0.1073559557587605,2.319187184691155,1.2342965084006616,0.4073071973161866,45.772785885619015,1
20.657713608214593,0.0809808328846995,4.17286123596682,1.0775442401224133,0.24689389335884643,26.395973406546485,1
20.15278444289298,0.15745100757475938,2.2608929243460993,0.45974242027426804,0.3247141261854775,35.76331552784027,1
18.76001249655561,0.012439531979085003,2.321438196292156,0.9724658596505205,0.0,27.57254462829631,0
18.34511785977643,0.0,2.3593164764543433,1.0153675414320045,0.10208864882959619,43.460513585780255,0
18.10975285224113,0.04918192959802613,3.124803619676063,0.8046854709731298,0.4922465692505653,43.36536591087687,1
18.33281306459445,0.09232523892160024,3.998221748496785,1.24204471155638,0.537081102985256,19.773587122581972,1
18.78371373318449,0.017121107054269183,3.2659801408930185,1.0399075123339003,0.4481001774883653,33.86073464536216,1
18.020228715117735,0.011517579922487404,1.8318856786959814,1.1223846804236932,0.0,42.77110868343587,0
23.03540932884446,0.0803399922279999,3.3099609649985053,0.7927663731568719,0.2729412477356388,55.592727120147956,1
15.18220713300574,0.025334337012963254,1.3608342780398839,0.5333369176913962,0.05707555797013382,48.828299046560794,0
16.10281347217438,0.014621726660819429,4.119447698629482,0.25920649885179736,0.11897061676103957,30.070267333050865,0
19.138830809289555,0.01019147777415752,1.9868104727645521,0.7219680712177685,0.2804348109786743,37.13644312409052,0
19.579636913222274,0.0,1.7348508985455928,0.7181015694700943,0.2484116028535965,45.3342002317849,0
18.03041295421527,0.009992914054233542,1.499673812824226,0.7511288315888417,0.1882333062323409,33.218645007503795,0
19.294936778360746,0.09329391148260242,3.0632802639594043,0.8801602156122533,0.6149582683749772,31.29461448881005,1
19.462489771968166,0.04762290971824204,4.244191971499937,0.8456327480345691,0.2025940442517861,54.81956048409518,1
22.129404506770456,0.04997882171306474,1.6334600486393838,1.2022541069510766,0.1973055261359994,46.85938398744153,1
17.044844273432247,0.12462986691496547,2.2888280707192186,1.1192292357199574,0.3021409601754651,20.690908709050326,1
19.38944553060983,0.11431592284783504,3.6058944531152344,1.0753238941417453,0.5964660876773228,11.536375824334229,1
20.925818862452935,0.01104355937523213,1.7809727613414974,0.2674215935652525,0.08108796092229666,53.82475167886689,0
19.808676319433697,0.15555774651236737,2.048824309948441,0.8963733156461836,0.11214098333803213,40.45447823937452,1
21.33033108514595,0.05896191031594734,0.8957861433728658,0.9596844440389484,0.3655107827600264,41.06442132442547,1
20.35367328773323,0.0,3.0441728843603597,0.8981268781194938,0.0,44.79477738878466,0
19.243730253488494,0.07592386634491771,3.8476764835383364,0.7538314307659344,0.19864378812575822,35.512286262320366,1
16.869131091705796,0.0,3.043498626365203,0.31280149121033596,0.1666312500909212,46.938869392809266,0
17.411289906814105,0.046121767383217244,4.6941094030473725,0.6056503406580955,0.23033936065359184,41.93091339877844,1
19.675085763923892,0.007484611139555043,2.0219918442466867,0.9555924654246268,0.27388996637975793,54.68287076172693,0
20.127977213847537,0.03958671391795368,2.6695555934434347,1.0567542315797271,0.36275973313330256,56.023978894196446,1
20.97567513880421,0.004845984912009091,4.551947617722918,0.6005818118056762,0.24240430920714726,38.75300309377542,1
21.493501234675946,0.04109918556005361,2.985378447308946,0.554200845319903,0.15345056484805503,53.31483138810754,0
18.018998561664212,0.02795211355912322,2.6840566073531216,0.7244357722728485,0.16659242520544615,46.32379915921683,0
19.758410750704417,0.003827468134530768,2.0533585968431756,0.32496144175707625,0.14395012306202265,51.68404755268171,0
19.186659299227827,0.026744924333475376,2.4955231849367627,0.7671854138981281,0.0,34.193504462883986,0
19.543306636348667,0.018491021107431442,2.2648264418686543,0.5821001870354833,0.0,34.64456198790086,0
19.83557474527968,0.015752050161065664,2.900532577104968,0.61244342179524,0.10070631586281766,30.095182907898295,0
19.548242630303804,0.014209729443893898,2.8936150783942396,0.4684912893331049,0.0,56.45729067630543,0
17.781743815987394,0.001372242359568794,3.054783129531195,0.5019968400202176,0.2059936384046622,49.25508924365046,0
21.025353984800716,0.011702214439973282,4.711943985386401,0.9783751593701568,0.24460842911306951,37.15082701013377,1
17.33564715065252,0.10043264057403355,2.470628491817928,0.4941989142469397,0.07164612206731633,51.69032562484888,1
17.556104909460817,0.025337277099164994,2.0713588295581618,0.1731605106017633,0.0,58.537174300104084,0
19.766152733094998,0.05258563517546995,3.6600182258527876,1.0505348208502636,0.4676098223853691,56.72748844839389,1
19.46034703131637,0.013697615695898085,3.086534838876724,0.9780841519748659,0.15543616106840835,20.642736276574357,1
20.51568182232483,0.07756738242147744,3.5327969954115863,0.6724513995899792,0.2654398928691349,21.136502835975435,1
21.33529761668718,0.13176246673618763,1.6538121377619062,0.621146741942277,0.07552061173648814,25.249640983896526,1
18.37484304531446,0.0,1.7625121494997495,0.34901065697962536,0.1207267329398944,41.04016505554375,0
18.91739366999412,0.0888410436069699,2.9533199154127345,0.818503466902184,0.5510178135447805,55.10691577685522,1
16.550628144608602,0.018297324178791746,3.149117243593274,0.3129341778118454,0.18187776437548608,63.06897877618829,0
18.31618279063338,0.03412485894928682,4.517661466843503,0.9814485932476944,0.38272144128592844,40.10883824600745,1
20.586043881392214,0.013676393584445848,4.547317706621448,1.250876997728332,0.26559138838979585,34.34784575279206,1
17.703338746166416,0.10571273780089174,4.072057441714144,0.8813426949002067,0.4686530039805754,29.988841535300892,1
19.3469088888404,0.0,2.4811582793006095,0.5564114355242911,0.12253079220409416,34.45709606749962,0
19.8027911064925,0.12130235857207532,3.0632357627617823,0.41802686977839626,0.562437585630813,55.7218111803573,1
16.561605957341573,0.016897078052451945,2.0976201835589254,0.6658718038327649,0.12942241290134937,36.48388299525517,0
18.824351501620406,0.04547294738418703,2.5838080845187577,0.6504533375308666,0.2899232564925967,24.263600163338722,1
19.52307809856893,0.024872461553359274,2.0359574069039654,0.6598511251338443,0.1499685110302934,47.080034063789114,0
20.113932901874133,0.11713412091798611,3.9822489526806573,0.5287012733018106,0.430373409658391,48.30936255900113,1
17.35507084373213,0.010379378354476021,3.046663194248856,0.5476715451051596,0.2072978047766012,75.45808741929042,0
17.321020951047526,0.0,2.7430548764839005,0.7803906262815359,0.0769133626155231,61.79890994981551,0
17.992091300415126,0.11464593115158056,2.8941391792411064,1.415813371862189,0.5988773029752177,23.500151183249784,1
17.67566429613713,0.01859587886979802,2.1902954801683885,0.5886471955169404,0.10253884205424102,11.204902657035156,0
19.979243380858644,0.04551361129679131,3.006877177600228,1.3330896010406443,0.11152396585811156,47.19807780121966,1
19.581555604502288,0.06601199157520828,4.290371896051711,1.002015388370667,0.38559194958292964,49.52276990799292,1
19.503037425225017,0.049388163274612484,2.414849473442202,0.6523768410063135,0.7423641637963088,53.6701937110518,1
17.973388450687967,0.013877102162821495,3.9818660617184913,1.06417943921339,0.38233257529760467,31.17566309669453,1
19.81181860999565,0.09639397620796787,3.5858930062933303,0.2342098881757395,0.26553005541372093,22.228903486095298,1
20.26281712836277,0.2292629501301705,3.8674816654743043,0.8059410941482806,0.4382702252965878,42.24031830813819,1
20.63014173567776,0.11034252966078356,5.556543564829541,0.5607334694022253,0.37104481152171814,21.104283050276923,1
20.833268969513373,0.03406567442569528,3.0826331863949155,0.8114730257286281,0.44637250790170635,48.77681665913621,1
18.131423935330425,0.08274670554999244,2.7904201452508275,0.5224485267973997,0.26744744243634444,30.372758173162705,1
23.640074729518282,0.10164799126803481,2.122382499245763,0.7305677987487174,0.45320749431440976,66.32664159304888,1
17.621025031643065,0.0,5.370965175371782,1.0168842532112712,0.169756090218545,43.01943629183653,1
14.546378391474683,0.01003375506597161,2.762256938274468,0.8310675348844574,0.0,41.28530742105038,0
17.11186306091062,0.01255383755674317,1.7837229421095806,0.49797479020994484,0.0004184605209770903,49.76704362735485,0
21.287676674984997,0.06826897150212931,3.538237994960028,0.4654225756099368,0.25504850279898195,34.24693074437383,1
23.931189636544964,0.024401648711291815,4.964177238752438,1.1990576320397424,0.3420954606735204,61.379307262927,1
20.558158208910296,0.09945795978339644,3.446879346982455,1.2670706647255883,0.4644703850716325,25.614840687556814,1
18.021129208101847,0.06985096813021714,2.6999614356023534,0.8809426276153935,0.4856157202026209,28.14047517369815,1
19.935764928032636,0.08290113674041977,4.348430882205284,0.22593319980461846,0.2089949557852055,38.16925538419209,1
21.800118434640293,0.05540487762468974,1.623447293958126,1.0859134337898408,0.2046956416761556,17.15500011364458,1
19.063481915430163,0.07077373211720753,2.8952553354617874,0.2383301828702793,0.4345599295330698,54.12312561918083,1
20.977282987009257,0.023115716478759166,3.298508466052482,0.8980436054311626,0.3898191584342865,45.02510733077121,1
17.398739301832258,0.010819955564135604,2.865824323692193,0.9639555805366916,0.17045065398247233,51.835850310632786,0
20.125739941894043,0.1505229572601752,3.909762795959497,0.6416736269479288,0.5105054955187786,45.46854908808541,1
17.835433968307278,0.0052050703260075664,2.7372604361126096,0.7157961988168962,0.11972922656312066,44.66963010164327,0
22.54993606186457,0.1335771576117443,3.6906355912650244,1.182393174230245,0.14512141447086907,40.968905749202136,1
22.713959524599666,0.0690977052303813,2.652366071380915,0.7043733334220819,0.13655504439864175,23.22857137808445,1
17.944237852114956,0.0,2.5124946671596824,0.8255692934466617,0.009224381985307964,62.78925885462653,0
20.76618813279139,0.13152902928120286,2.842165446147863,1.1563575681199847,0.13620991494070303,48.35371251254763,1
18.757759009690297,0.015532512199847838,1.5595243155001186,0.3762325394308488,0.15972282182533848,25.77477993663699,0
20.694809438148685,0.011643109676987715,4.3481742126666685,0.5302430055694474,0.38284499065192845,44.38446400469002,1
18.954842272355638,0.10910132835423635,3.760442263333556,0.7383474431421786,0.14871679738856877,5.560614624911313,1
19.024475070949542,0.0,2.5762753595530468,0.5341379459794378,0.16791427754381955,35.469317507652036,0
19.505828320479363,0.11659353521441479,3.8350580290841174,0.9948467871548335,0.37039013847127894,11.966418151893414,1
19.635183019980474,0.016124687940136023,1.6866534971388023,0.5389798815814496,0.09606927123723688,37.98254823397401,0
20.500789949852802,0.15156833909155917,4.581766727672829,0.5063342419705781,0.39331049854590727,54.93399979303115,1
19.080212781033804,0.02090980425185967,4.1098163565606125,0.8559273865267454,0.1249308595641729,55.676327111271306,0
18.717331749645336,0.010239030432849554,2.218868611429014,0.990853339708027,0.018157133405799858,62.98551587017174,0
20.749796185610556,0.010034691259902917,3.8676492929914215,0.2699920477045128,0.39382620252465533,48.278472244834866,1
19.11146606652192,0.08617738479777912,5.454157433750286,0.748275988721419,0.14116386194150993,57.22495103693898,1
21.443880785796193,0.010036956718478474,3.309170428326685,0.9353689788827202,0.025751576746161603,32.72041246948198,0
21.846311769732104,0.16425071393542548,4.062880860174355,0.6360556939493838,0.5980591667549162,27.035436532820533,1
19.497293328242822,0.09711689172448107,5.054160420714775,1.1561927929656672,0.3622298250542866,41.94932795177159,1
20.065272002965198,0.10790697572592532,0.970439922305697,0.8110177622790605,0.33619829023751713,17.734788745707394,1
19.07948497671734,0.007955287790138784,3.904380558652392,0.993254931303714,0.05341944308818372,37.73743432649957,0
18.38907865158741,0.005483405238403773,2.656019987222501,0.41042948277810243,0.0,49.34066835850403,0
19.444294376332717,0.001956842403400076,3.21628434461008,0.44210556770866716,0.12531652380379812,52.30516018918684,0
18.44958115294443,0.014547409121411344,2.086856284889943,0.5508833541429757,0.07941405691196597,28.801324801896417,0
18.234838755326326,0.0,2.1070770022863163,0.5287811266575823,0.07438202475046199,36.377538311938316,0
18.407353700209807,0.014794415180860639,3.199613659306018,0.4375586932879332,0.0,24.369333816353453,0
17.769195618207608,0.00648078682183491,1.884003147042034,0.27597083393752636,0.054387917252581186,42.72139930170957,0
19.39254419875335,0.004425769468916789,2.169601742285253,0.36832542278817226,0.09685608296252236,27.273570487137782,0
19.3596917198618,0.0,2.21229626203803,0.6752768347979355,0.11838345163225045,80.39550495970745,0
20.52470003685186,0.029797270157899486,3.404535752910927,0.3671260999600645,0.28791003760548584,22.50415914498862,1
19.87308541334024,0.004504597254044652,2.4065872673638027,0.4411105396488991,0.27388513518533314,35.18135850823133,0
22.7488355652188,0.12070758810591334,3.9820667273353862,1.010619944195256,0.3590695947324377,6.084911309815851,1
19.581674908773866,0.12225789855921608,3.4511028165258946,0.4784430459589275,0.2921393324133796,60.56158274383237,1
21.87033757330208,0.07689979953169841,4.451449277058087,0.7900478938895845,0.044419261975992164,21.133010178056686,1
20.844333152762296,0.007260069181706958,2.3052928164999855,0.5250404509312798,0.2904136589573007,64.38938373043095,0
21.8281703501722,0.008409547895999488,2.736499590997676,0.2208393626448022,0.24769344261182746,22.483306730980974,0
18.825163345643944,0.0,2.0289065386090432,0.3906843922375749,0.03921247393241822,31.91315945276532,0
17.677596807612385,0.01833333911780307,1.6161097655499839,0.6551353567534667,0.22179591523055586,32.30205453229906,0
18.923121663878597,0.06847376874098746,4.67972520836071,0.9582322892860073,0.2203178558088602,42.2581497678206,1
16.846561775245366,0.01681359510442948,2.826885846161414,0.523047882215279,0.016141420155276892,26.69978616574814,0
19.302226004518864,0.02228980502489062,1.9901538023769643,0.714596675887871,0.0,31.230734040142007,0
18.45341160069365,0.0009031658301816639,1.7507949001683232,0.4330551108827784,0.12921927283263732,37.19006472390438,0
15.142653150012542,0.0,2.0145078577142597,0.714421646513388,0.0,32.50404735772554,0
17.710628215223867,0.023883377782084478,2.1919825506297093,0.6957472461852321,0.11412571400874633,8.04150280289199,0
21.152310824947605,0.0907698252728144,4.00826863967459,2.077871311930898,0.0,60.870449746416625,1
18.068828720899468,0.012873289044030093,2.463590203759006,0.4939409166504891,0.04301670717612413,44.942631033595134,0
17.72423945499248,0.11752895837608829,3.083805595114746,0.5609791982878927,0.23249807130062794,53.85723825293859,1
17.696997369475664,0.013584536182096202,1.9152349794276213,0.7894804624809049,0.1685507738790204,67.72913249944617,0
19.736654081751176,0.11343274023789533,3.5980675395389445,1.2887615345589043,0.19217514185869045,46.17507969315922,1
18.207954055824978,0.009358118228915023,2.5734019875586984,0.6630600991066693,0.08837709568780419,43.22069774755789,0
20.867177086343276,0.019854496856152183,3.1953236739975175,0.48611511849403233,0.011075917177167577,54.32950837356629,0
21.31407018879469,0.1536335337875491,2.8960193740307707,0.8311354033918958,0.054077375621184864,29.112933409086907,1
21.494855765869172,0.0566752310385901,4.140479795200823,0.8428490682006566,0.34860855423323406,17.78462915276499,1
20.12781417445085,0.0,3.313103841838015,0.410858026885458,0.4808991774820224,46.661110291467665,1
19.20000647294912,0.0252100622715938,1.7408667833401301,1.0368407994788895,0.19321915642603849,36.45167069171581,0
21.703430220774415,0.02468532437941829,2.6754858384723263,0.7174230830280899,0.2206533437903977,19.15163535859621,1
20.33462460064299,0.0074114559963016835,2.7820039746855034,0.45741215839657984,0.0,44.05086037587133,0
15.631617536870335,0.009313659539145314,1.4053479689337516,1.096818999807702,0.19113627221747218,41.5863068690722,0
21.895560016482,0.03768420112671321,4.043479378670093,0.959943130115614,0.3396030122000505,54.08530250160152,1
21.098738154169702,0.09443618314125117,1.8451125637717039,0.6119861114161609,0.28159365996064134,36.40058561414977,1
16.804694412989114,0.03411676675578421,3.713115244202858,0.7505295800981209,0.10720368612837448,36.81686545148273,0
17.072122309966648,0.010774805185188625,2.7062020321142004,0.2895598561295939,0.13341764172448975,37.67111426762877,0
17.138288663183914,0.036980749461024906,3.086394466578356,1.466306297202057,0.3834829686800637,14.967776463501629,1
20.729054434126457,0.002634800553081726,4.582691053887073,0.7586626044546365,0.28595457168912436,54.88694971313285,1
18.069254647123625,0.010144090744350437,2.916400673653995,1.211513655305795,0.07209808867847364,1.0,1
17.8232617123865,0.015517407999109206,3.4602093997910632,0.48420965947865025,0.05885733928839976,57.30851101383621,0
15.69538745045687,0.006114792248169907,2.652339111940046,0.7123046803212585,0.049019330680911744,40.51661517558762,0
14.767508969880517,0.0034175158766615163,2.862806970043574,0.3544264914363301,0.10589842215895974,46.70308751204047,0
17.986176198713352,0.01170463770996571,1.72981394777231,0.5483471800759883,0.16102161695892225,42.35459441452652,0
17.620203095654098,0.01224216404290793,3.0716878325092942,0.08751468035563048,0.2159074064955898,34.95617891978392,0
19.138234899860347,0.02197246923645228,1.4026610422156272,0.42263974939311333,0.07114513041242952,28.243697183133577,0
22.60240486375521,0.03716139530866036,2.9444532205131333,0.9613167094808931,0.11967757108858668,29.064789323656044,1
18.97617989187526,0.006671395956174888,2.4252905128800415,0.4676669718879073,0.0,44.823898170088576,0
21.132399607470862,0.010184016307834382,2.6802112937980396,0.7731806887792149,0.0,65.53771987194409,0
18.803493194634203,0.026318568990891092,1.9135736035808084,1.054515480639456,0.17751554940347833,48.295601287785374,0
20.35103668152972,0.06757356909627753,4.7005316584738726,0.9421079609544141,0.004939544461927181,18.242203074394965,1
18.22123137171088,0.013099989831655551,2.4547292088800834,0.9047426974484158,0.0,42.1538190475774,0
15.773031161919267,0.017597122954841685,2.4244330284463977,0.7049024930060295,0.013611703941023387,59.191973974866265,0
21.562586996088278,0.10917721515059439,3.3704827531365593,1.0739571855885397,0.19396611480189765,47.83333488531068,1
20.97422134148588,0.020706105599791864,1.9163180241540725,0.6903543293182757,0.0,48.58585466763513,0
19.17590511929381,0.0,1.5705729248701088,0.5292152758140583,0.06991402528591738,21.85784596871792,0
19.083468094028277,0.01251473608940512,2.3445846944171844,0.4110521249604092,0.20487071264165635,64.83110669632443,0
17.774657774230196,0.0038783308284517926,2.892966132329597,0.5104926550632534,0.08606027993367658,51.09479727587007,0
15.63596586873906,0.023183023248526693,2.5581444194634733,0.49712671385945495,0.09107658457785511,39.43644032530778,0
17.403198044832614,0.1547469113726618,3.5413256322706186,1.0329006391342126,0.4427324655861064,19.682563136595498,1
20.71020784855284,0.06661794545506032,4.346770775216494,0.2618317738945515,0.28513585496380967,25.957690163240578,1
20.648394425951235,0.1035022093684101,2.792374105177974,0.686347840747187,0.28340019471640054,21.550366590271878,1
19.76297554317819,0.006307927995525538,0.1744094245426866,0.5062944858445484,0.0,15.530862768085818,0
16.64386004266614,0.0110940847183297,3.5629126625985847,0.6782961184662449,0.03934966117842603,46.83856292756054,0
17.81136453467151,0.0030539963083685544,1.5765098654136125,0.1620427983120702,0.06100762934405547,42.37080234880198,0
19.855064494977665,0.05920165360263207,2.554253939303219,1.0824738575054906,0.10243021200801225,46.64041870765213,1
16.996674471609914,0.0024756476264696506,1.3265718475074584,0.4746494632785908,0.1975312458477979,47.734421326659344,0
19.967633168042052,0.015221425459339358,1.6170641371757046,0.5173026939181107,0.021980087088253733,59.95862356058561,0
18.204817030360534,0.12468488446945555,4.392953870108769,1.4488860605148262,0.23854701110557539,45.68483239370243,1
21.922477754808263,0.003823583230663034,1.271967801974112,0.12999749152305906,0.17127120288613312,11.752746879121243,0
19.441521420593116,0.10186565935194804,3.685175536829914,1.0276334592552516,0.3333434783701281,54.1829871997009,1
18.571525428891803,0.04615024307707343,2.7273405547291762,1.149057543558783,0.4350597882592595,41.768379789777626,1
21.775240500334892,0.021097956631180963,5.167224111551137,1.3569715865136773,0.410343299586862,61.7269836315659,1
16.01506518848334,0.0047555186373734815,1.911757231454438,0.7803698309393358,0.0,51.36242724006228,0
20.55580421599507,0.016952029000839995,2.7270008189292008,0.3530316647748127,0.015314903387463538,58.74428357945,0
19.669023505858,0.009609804806224559,2.1656723633872876,0.09354803172215576,0.0,68.67128630709585,0
16.5793166434963,0.011894798212210806,3.3059551785561587,0.28626933299942686,0.11847104747810834,54.068733062659824,0
18.518748982860874,0.038684030556667685,1.1651205928974437,0.8646821324709697,0.08271982626035357,51.578802322550125,0
19.16196072754887,0.0026684380289000347,2.683197113967472,0.13552463715042817,0.1603247500571394,44.472376989857885,0
19.457990252964652,0.0205811832508715,2.7940958721677687,0.637022354949569,0.011893166333870775,29.316688545264235,0
21.780101930265996,0.15181677028529894,3.261889563687946,0.9138008241759823,0.16430784375093507,52.59135267901168,1
19.498125235537668,0.029412174364637493,1.7973415382562088,0.5054980252454457,0.12314459225255724,49.69734306588656,0
19.67649854367855,0.036351945477314976,4.381407528923571,1.1163406087636745,0.16255888491544127,55.331642016582435,1
20.255298063794907,0.011342964972477929,2.563678289900829,0.7385144427789767,0.013829692974374183,40.45047218746123,0
15.271424683086229,0.018764556455029356,1.2508054220465123,0.9758549571072497,0.06698799060335497,36.82499527103235,0
17.55839914087324,0.007119611260779236,3.634825076118429,-0.02195216413376988,0.22769653860881878,45.07035221652562,0
18.189467528214177,0.026234380347538104,5.176393027208203,0.6163479360171806,0.12699742341060608,52.05971813547094,1
20.50782931442887,0.033103721173180056,3.716624975404619,0.5922741949079169,0.4651232097633907,50.920564473097,1
20.798009298232916,0.09808305306235084,5.261188124867374,0.8999058982164676,0.12271888118687982,41.74210869248461,1
23.129070574305672,0.02926202534070739,3.1385372333060144,1.0249338114304358,0.2919142726491391,20.26544629434028,1
20.182786784345705,0.0332004072201726,2.6569051672191257,0.37398292756599993,0.0,43.869639718317714,0
21.655816014974388,0.10375838732476908,3.497596159081146,0.7232185044632082,0.13617545509228654,47.52126989487323,1
19.870657432078378,0.0,3.7718711825445475,0.7435178052235003,0.23995946451457936,19.868083772723274,0
16.451263766876842,0.008510306902327031,2.9022275415161554,1.0490902057317408,0.17060789138151317,36.3597808478195,0
18.460446188501162,0.1415000286359575,2.535294574249285,1.3885405664316965,0.2573423025590236,58.858731089267756,1
21.018396935088916,0.07315022552787709,2.9806036281738733,0.7977276367961761,0.3642475038562856,36.15734744326575,1
19.109282887896942,0.07171842948411838,3.57857702971915,0.26137977167555637,0.36872521721830476,20.3041816292479,1
18.270001395191382,0.0,1.7061075021321097,0.49336574906631325,0.19364685635542644,64.29888706289853,1
19.211180486157193,0.08888750531340157,3.900481386506329,0.9393195558647547,0.28838348089110094,17.07059354601133,1
22.176391322418816,0.17035983218189427,1.8173413058773142,0.5927914227340862,0.2580284486434491,20.53193307634713,1
20.7589483301838,0.04358638987966935,5.665056067806603,1.2571645783030787,0.3318861045948322,50.40479394979599,1
21.658850636535963,0.05180262559708784,2.683782755458035,0.9234429188908942,0.42924541867469157,37.08590597980127,1
16.134505276713504,0.001971755560491577,2.4408217091244975,0.5810835989185424,0.29725421767898086,19.21018086401503,0
20.758383862753814,0.15445565541641448,5.771449745422796,0.7786807730448116,0.37371441790802995,43.54640535797971,1
20.293222597329937,0.0750577399380347,3.935975389500046,0.14032617443409445,0.40231042350939467,36.89266855492951,1
18.1662876548326,0.03046862195719558,1.9600527849675582,0.49923100273374227,0.2991553302204734,27.51908042725215,0
19.174827075595193,0.0726487288284575,4.340734482129549,0.962340752205994,0.10610619792716061,27.017471553092157,1
17.588968350181684,0.009227789547769545,2.8406749269038634,0.704551438971993,0.0,55.95911481341284,0
18.878853268994934,0.023845320475939062,2.8553586618325375,0.8753307394339405,0.1466545311450127,60.193386343041226,0
20.783375954026667,0.0751042376778548,5.772434720446881,1.1667111366839675,0.3860616631506619,15.855433751924963,1
16.567538573804693,0.012927154821418534,2.6164169582145926,0.44646935874792093,0.114098269961206,63.82940392065394,0
19.54310371182545,0.0,2.410792938285645,0.3987583797868598,0.061230008359143884,33.79576501555536,0
17.783531626093993,0.0,2.397876254785448,0.45984809078817246,0.0,70.79458036752494,0
20.133154481325008,0.00623699275075004,2.5150552397924786,0.30708641317060953,0.26957228778108655,68.45933042159668,0
20.23504059236979,0.13117653220926723,3.675286778933924,0.4989823683372208,0.2382264946554514,36.978919501579355,1
17.818178421884834,0.00781346722564964,2.4268803539927086,0.5797803755336346,0.10522584904974833,24.090924004050986,0
18.924475776308096,0.01577078671500154,4.4778155496862,0.26830591744790266,0.4730385514975388,55.79524095894265,1
18.046729119526066,0.0,2.2109515504261674,0.5839539596777952,0.0,32.27172409287636,0
20.795292798295026,0.01664927162301741,1.76034870849752,0.20060020760114194,0.0672982682390229,36.798148309743425,0
19.244298781044975,0.00464683287432341,2.909199660289489,1.0837885100150573,0.18155010224442628,39.27867239003841,0
18.225274293420057,0.0064332686582012875,3.4445127299617155,0.4431716385121742,0.10452227089999826,40.76796852821628,0
19.2473237107827,0.011376722605794962,3.8229745036176683,0.881698808443385,0.3750360704154855,26.995995403412497,1
21.83123194821957,0.03616131093940776,5.212040284017893,0.3757090470515215,0.36521550968353367,42.131460237899354,1
17.306664398088678,0.014243939378610126,3.5236149358081272,0.04579529016148387,0.15027448074908148,2.6009376950488345,0
17.051502794715187,0.02629166364900945,2.0345743732863566,0.30653000889775683,0.08020622710153182,71.01859507245328,0
17.252476629190962,0.027434504418032774,4.997431683179626,1.4573107030613197,0.2844853163564574,16.414209462100363,1
21.643765252713738,0.025944423917491966,3.0431575902097863,0.396899412765645,0.09509706591619634,37.59459878432754,0
18.996276956923367,0.02451001438131336,3.2035336329099224,0.3306559807538104,0.2376496450019538,44.69698210019733,0
19.530598693788374,0.02466540859278603,1.610735800389159,0.5910436053233843,0.0468545448640785,16.48210861951816,0
